% ID         RA        Dec     Ebv   Gal Long  Gal Lat   Ecl Long  Ecl Lat   Entry 
006119  276.88038   14.27220   0.22   43.1290   11.6690  278.4161   37.5107   6119 
006120  279.46805   14.27220   0.48   44.2292    9.4065  281.5659   37.3321   6120 
006121  282.05572   14.27220    0.4   45.3405    7.1526  284.7014   37.0982   6121 
006122  284.64338   14.27220   0.69   46.4659    4.9084  287.8189   36.8100   6122 
006123  287.23105   14.27220   1.01   47.6088    2.6749  290.9153   36.4687   6123 
006124  289.81872   14.27220    3.6   48.7724    0.4531  293.9876   36.0756   6124 
006125  292.40639   14.27220   1.67   49.9599   -1.7558  297.0331   35.6323   6125 
006126  294.99405   14.27220   0.54   51.1747   -3.9506  300.0495   35.1405   6126 
006127  297.58172   14.27220    0.2   52.4205   -6.1298  303.0350   34.6021   6127 
006128  300.16939   14.27220   0.27   53.7009   -8.2922  305.9880   34.0189   6128 
006129  302.75705   14.27220   0.18   55.0198  -10.4360  308.9073   33.3931   6129 
006130  305.34472   14.27220    0.2   56.3812  -12.5595  311.7921   32.7267   6130 
006131  307.93239   14.27220   0.06   57.7894  -14.6609  314.6418   32.0219   6131 
006132  310.52006   14.27220    0.1   59.2491  -16.7380  317.4564   31.2809   6132 
006133  313.10772   14.27220   0.09   60.7651  -18.7887  320.2359   30.5059   6133 
006134  315.69539   14.27220   0.09   62.3424  -20.8103  322.9807   29.6992   6134 
006135  318.28306   14.27220   0.07   63.9865  -22.8001  325.6914   28.8630   6135 
006136  320.87072   14.27220   0.07   65.7030  -24.7551  328.3688   27.9995   6136 
006137  323.45839   14.27220   0.07   67.4980  -26.6718  331.0140   27.1109   6137 
006138  326.04606   14.27220   0.11   69.3777  -28.5467  333.6282   26.1995   6138 
006139  328.63373   14.27220   0.06   71.3486  -30.3755  336.2127   25.2673   6139 
006140  331.22139   14.27220   0.05   73.4173  -32.1540  338.7689   24.3164   6140 
006141  333.80906   14.27220   0.06   75.5905  -33.8770  341.2984   23.3490   6141 
006142  336.39673   14.27220   0.06   77.8749  -35.5394  343.8027   22.3672   6142 
006143  338.98439   14.27220   0.05   80.2766  -37.1352  346.2835   21.3728   6143 
006144  341.57206   14.27220   0.05   82.8017  -38.6581  348.7426   20.3679   6144 
006145  344.15973   14.27220   0.04   85.4552  -40.1015  351.1816   19.3544   6145 
006146  346.74739   14.27220   0.18   88.2409  -41.4581  353.6023   18.3342   6146 
006147  349.33506   14.27220   0.04   91.1612  -42.7205  356.0065   17.3092   6147 
006148  351.92273   14.27220   0.05   94.2165  -43.8806  358.3958   16.2812   6148 
006149  354.51040   14.27220   0.06   97.4046  -44.9308    0.7721   15.2520   6149 
006150  357.09806   14.27220   0.04  100.7205  -45.8629    3.1371   14.2233   6150 
006151  359.68573   14.27220   0.04  104.1557  -46.6695    5.4924   13.1970   6151 
006155    0.00000   16.65090   0.04  105.5442  -44.4773    6.7844   15.2419   6155 
006156    2.61756   16.65090   0.05  108.9650  -45.1069    9.1481   14.2108   6156 
006157    5.23512   16.65090   0.05  112.4643  -45.6001   11.5043   13.1866   6157 
006158    7.85268   16.65090   0.07  116.0246  -45.9521   13.8545   12.1708   6158 
006159   10.47023   16.65090   0.04  119.6263  -46.1595   16.2004   11.1653   6159 
006160   13.08779   16.65090   0.05  123.2481  -46.2203   18.5434   10.1716   6160 
006161   15.70535   16.65090   0.04  126.8679  -46.1338   20.8852    9.1915   6161 
006162   18.32291   16.65090   0.06  130.4639  -45.9010   23.2269    8.2266   6162 
006163   20.94047   16.65090   0.12  134.0149  -45.5241   25.5700    7.2784   6163 
006164   23.55803   16.65090   0.06  137.5017  -45.0068   27.9156    6.3487   6164 
006165   26.17558   16.65090   0.05  140.9072  -44.3538   30.2650    5.4389   6165 
006166   28.79314   16.65090   0.04  144.2175  -43.5710   32.6192    4.5506   6166 
006167   31.41070   16.65090   0.04  147.4212  -42.6647   34.9791    3.6854   6167 
006168   34.02826   16.65090   0.08  150.5101  -41.6420   37.3457    2.8449   6168 
006169   36.64582   16.65090   0.21  153.4790  -40.5102   39.7197    2.0304   6169 
006170   39.26338   16.65090   0.12  156.3250  -39.2765   42.1018    1.2436   6170 
006171   41.88093   16.65090   0.12  159.0476  -37.9482   44.4927    0.4859   6171 
006172   44.49849   16.65090   0.14  161.6480  -36.5326   46.8927   -0.2414   6172 
006173   47.11605   16.65090    0.1  164.1291  -35.0363   49.3023   -0.9367   6173 
006174   49.73361   16.65090   0.12  166.4947  -33.4659   51.7217   -1.5988   6174 
006175   52.35117   16.65090   0.15  168.7496  -31.8274   54.1511   -2.2263   6175 
006176   54.96873   16.65090   0.18  170.8991  -30.1265   56.5905   -2.8179   6176 
006177   57.58628   16.65090   0.29  172.9489  -28.3684   59.0398   -3.3725   6177 
006178   60.20384   16.65090   0.33  174.9048  -26.5580   61.4987   -3.8888   6178 
006179   62.82140   16.65090    0.5  176.7727  -24.6997   63.9672   -4.3658   6179 
006180   65.43896   16.65090   0.45  178.5583  -22.7975   66.4446   -4.8025   6180 
006181   68.05652   16.65090   0.38  180.2673  -20.8553   68.9305   -5.1977   6181 
006182   70.67408   16.65090    0.5  181.9052  -18.8763   71.4242   -5.5508   6182 
006183   73.29163   16.65090   0.48  183.4773  -16.8637   73.9252   -5.8609   6183 
006184   75.90919   16.65090   0.35  184.9885  -14.8202   76.4325   -6.1272   6184 
006185   78.52675   16.65090   0.28  186.4436  -12.7485   78.9453   -6.3492   6185 
006186   81.14431   16.65090   0.36  187.8472  -10.6509   81.4627   -6.5263   6186 
006187   83.76187   16.65090    0.4  189.2036   -8.5294   83.9837   -6.6582   6187 
006188   86.37943   16.65090   0.32  190.5169   -6.3862   86.5072   -6.7445   6188 
006189   88.99698   16.65090   0.36  191.7909   -4.2228   89.0323   -6.7850   6189 
006190   91.61454   16.65090   1.46  193.0293   -2.0411   91.5577   -6.7797   6190 
006191   94.23210   16.65090   1.21  194.2357    0.1576   94.0825   -6.7284   6191 
006192   96.84966   16.65090   0.41  195.4134    2.3718   96.6055   -6.6315   6192 
006193   99.46722   16.65090   0.33  196.5658    4.6003   99.1258   -6.4890   6193 
006194  102.08478   16.65090   0.14  197.6960    6.8418  101.6422   -6.3013   6194 
006195  104.70233   16.65090   0.07  198.8070    9.0953  104.1538   -6.0689   6195 
006196  107.31989   16.65090   0.18  199.9021   11.3598  106.6597   -5.7923   6196 
006197  109.93745   16.65090   0.07  200.9841   13.6343  109.1590   -5.4721   6197 
006198  112.55501   16.65090   0.07  202.0563   15.9178  111.6510   -5.1091   6198 
006199  115.17257   16.65090   0.04  203.1216   18.2095  114.1350   -4.7041   6199 
006200  117.79013   16.65090   0.03  204.1833   20.5086  116.6103   -4.2580   6200 
006201  120.40768   16.65090   0.03  205.2448   22.8142  119.0766   -3.7717   6201 
006202  123.02524   16.65090   0.05  206.3095   25.1256  121.5333   -3.2463   6202 
006203  125.64280   16.65090   0.02  207.3812   27.4421  123.9803   -2.6830   6203 
006204  128.26036   16.65090   0.02  208.4640   29.7627  126.4174   -2.0829   6204 
006205  130.87792   16.65090   0.02  209.5624   32.0868  128.8444   -1.4472   6205 
006206  133.49548   16.65090   0.02  210.6812   34.4136  131.2615   -0.7772   6206 
006207  136.11303   16.65090   0.03  211.8261   36.7421  133.6688   -0.0743   6207 
006208  138.73059   16.65090   0.03  213.0035   39.0716  136.0667    0.6602   6208 
006209  141.34815   16.65090   0.02  214.2206   41.4010  138.4555    1.4249   6209 
006210  143.96571   16.65090   0.04  215.4861   43.7292  140.8356    2.2183   6210 
006211  146.58327   16.65090   0.03  216.8100   46.0551  143.2079    3.0390   6211 
006212  149.20083   16.65090   0.03  218.2046   48.3772  145.5728    3.8854   6212 
006213  151.81838   16.65090   0.03  219.6844   50.6940  147.9313    4.7561   6213 
006214  154.43594   16.65090   0.03  221.2675   53.0034  150.2843    5.6496   6214 
006215  157.05350   16.65090   0.03  222.9763   55.3031  152.6327    6.5642   6215 
006216  159.67106   16.65090   0.03  224.8389   57.5901  154.9776    7.4984   6216 
006217  162.28862   16.65090   0.02  226.8911   59.8606  157.3203    8.4506   6217 
006218  164.90618   16.65090   0.02  229.1794   62.1098  159.6619    9.4192   6218 
006219  167.52373   16.65090   0.02  231.7644   64.3313  162.0038   10.4026   6219 
006220  170.14129   16.65090   0.02  234.7268   66.5162  164.3474   11.3992   6220 
006221  172.75885   16.65090   0.02  238.1747   68.6527  166.6941   12.4073   6221 
006222  175.37641   16.65090   0.02  242.2539   70.7239  169.0456   13.4252   6222 
006223  177.99397   16.65090   0.04  247.1613   72.7054  171.4033   14.4512   6223 
006224  180.61153   16.65090   0.03  253.1559   74.5620  173.7691   15.4836   6224 
006225  183.22908   16.65090   0.03  260.5587   76.2424  176.1444   16.5207   6225 
006226  185.84664   16.65090   0.02  269.7064   77.6738  178.5312   17.5607   6226 
006227  188.46420   16.65090   0.02  280.8034   78.7600  180.9313   18.6018   6227 
006228  191.08176   16.65090   0.02  293.6389   79.3941  183.3464   19.6422   6228 
006229  193.69932   16.65090   0.03  307.3489   79.4938  185.7784   20.6800   6229 
006230  196.31688   16.65090   0.02  320.6310   79.0445  188.2293   21.7134   6230 
006231  198.93443   16.65090   0.02  332.4067   78.1082  190.7009   22.7404   6231 
006232  201.55199   16.65090   0.02  342.2439   76.7884  193.1951   23.7589   6232 
006233  204.16955   16.65090   0.02  350.2355   75.1876  195.7139   24.7671   6233 
006234  206.78711   16.65090   0.02  356.6952   73.3872  198.2591   25.7628   6234 
006235  209.40467   16.65090   0.02    1.9588   71.4457  200.8325   26.7440   6235 
006236  212.02223   16.65090   0.02    6.3092   69.4034  203.4359   27.7084   6236 
006237  214.63978   16.65090   0.02    9.9642   67.2881  206.0711   28.6538   6237 
006238  217.25734   16.65090   0.02   13.0863   65.1189  208.7397   29.5781   6238 
006239  219.87490   16.65090   0.02   15.7961   62.9094  211.4430   30.4790   6239 
006240  222.49246   16.65090   0.02   18.1828   60.6693  214.1826   31.3540   6240 
006241  225.11002   16.65090   0.03   20.3136   58.4057  216.9594   32.2008   6241 
006242  227.72758   16.65090   0.02   22.2395   56.1242  219.7744   33.0172   6242 
006243  230.34513   16.65090   0.03   23.9998   53.8286  222.6284   33.8005   6243 
006244  232.96269   16.65090   0.04   25.6251   51.5224  225.5218   34.5485   6244 
006245  235.58025   16.65090   0.03   27.1397   49.2081  228.4546   35.2587   6245 
006246  238.19781   16.65090   0.04   28.5630   46.8877  231.4266   35.9288   6246 
006247  240.81537   16.65090   0.03   29.9107   44.5629  234.4372   36.5564   6247 
006248  243.43293   16.65090   0.05   31.1959   42.2354  237.4854   37.1392   6248 
006249  246.05048   16.65090   0.04   32.4293   39.9063  240.5697   37.6750   6249 
006250  248.66804   16.65090   0.06   33.6200   37.5767  243.6883   38.1617   6250 
006251  251.28560   16.65090   0.07   34.7757   35.2477  246.8389   38.5974   6251 
006252  253.90316   16.65090   0.08   35.9032   32.9202  250.0187   38.9802   6252 
006253  256.52072   16.65090   0.09   37.0083   30.5951  253.2246   39.3084   6253 
006254  259.13828   16.65090   0.06   38.0961   28.2731  256.4530   39.5808   6254 
006255  261.75583   16.65090   0.08   39.1714   25.9551  259.7000   39.7959   6255 
006256  264.37339   16.65090   0.06   40.2381   23.6418  262.9614   39.9528   6256 
006257  266.99095   16.65090   0.07   41.3003   21.3340  266.2329   40.0508   6257 
006258  269.60851   16.65090   0.09   42.3616   19.0325  269.5097   40.0895   6258 
006259  272.22607   16.65090   0.11   43.4252   16.7380  272.7873   40.0686   6259 
006260  274.84363   16.65090   0.18   44.4946   14.4515  276.0608   39.9883   6260 
006261  277.46118   16.65090   0.28   45.5727   12.1737  279.3257   39.8489   6261 
006262  280.07874   16.65090   0.37   46.6628    9.9055  282.5775   39.6511   6262 
006263  282.69630   16.65090   0.27   47.7678    7.6479  285.8119   39.3958   6263 
006264  285.31386   16.65090   0.58   48.8907    5.4020  289.0249   39.0841   6264 
006265  287.93142   16.65090   1.34   50.0348    3.1687  292.2129   38.7175   6265 
006266  290.54898   16.65090   4.37   51.2031    0.9492  295.3725   38.2975   6266 
006267  293.16653   16.65090    4.1   52.3988   -1.2552  298.5009   37.8258   6267 
006268  295.78409   16.65090   0.47   53.6254   -3.4432  301.5957   37.3045   6268 
006269  298.40165   16.65090   0.29   54.8862   -5.6133  304.6549   36.7355   6269 
006270  301.01921   16.65090   0.26   56.1849   -7.7639  307.6769   36.1211   6270 
006271  303.63677   16.65090    0.2   57.5254   -9.8934  310.6605   35.4635   6271 
006272  306.25433   16.65090   0.14   58.9116  -11.9998  313.6051   34.7650   6272 
006273  308.87188   16.65090   0.08   60.3478  -14.0810  316.5102   34.0281   6273 
006274  311.48944   16.65090   0.08   61.8384  -16.1349  319.3760   33.2550   6274 
006275  314.10700   16.65090   0.08   63.3881  -18.1589  322.2026   32.4483   6275 
006276  316.72456   16.65090   0.07   65.0018  -20.1503  324.9908   31.6103   6276 
006277  319.34212   16.65090   0.14   66.6847  -22.1060  327.7413   30.7435   6277 
006278  321.95968   16.65090    0.1   68.4422  -24.0230  330.4554   29.8501   6278 
006279  324.57723   16.65090   0.11   70.2799  -25.8974  333.1342   28.9326   6279 
006280  327.19479   16.65090   0.08   72.2036  -27.7255  335.7792   27.9933   6280 
006281  329.81235   16.65090   0.07   74.2191  -29.5029  338.3920   27.0343   6281 
006282  332.42991   16.65090   0.04   76.3322  -31.2248  340.9742   26.0579   6282 
006283  335.04747   16.65090   0.04   78.5488  -32.8863  343.5277   25.0663   6283 
006284  337.66503   16.65090   0.05   80.8741  -34.4818  346.0541   24.0617   6284 
006285  340.28258   16.65090   0.06   83.3133  -36.0054  348.5555   23.0460   6285 
006286  342.90014   16.65090   0.08   85.8706  -37.4507  351.0337   22.0213   6286 
006287  345.51770   16.65090   0.07   88.5492  -38.8110  353.4905   20.9897   6287 
006288  348.13526   16.65090    0.1   91.3509  -40.0794  355.9280   19.9530   6288 
006289  350.75282   16.65090   0.02   94.2760  -41.2486  358.3480   18.9132   6289 
006290  353.37038   16.65090   0.04   97.3224  -42.3113    0.7523   17.8721   6290 
006291  355.98793   16.65090   0.05  100.4857  -43.2601    3.1429   16.8316   6291 
006292  358.60549   16.65090   0.03  103.7589  -44.0879    5.5215   15.7934   6292 
006298    0.00000   19.02960   0.03  106.4352  -42.1885    7.8120   17.4066   6298 
006299    2.65277   19.02960   0.04  109.7359  -42.7936   10.1958   16.3645   6299 
006300    5.30555   19.02960   0.04  113.1056  -43.2649   12.5706   15.3301   6300 
006301    7.95832   19.02960   0.07  116.5285  -43.5983   14.9382   14.3052   6301 
006302   10.61109   19.02960   0.05  119.9869  -43.7907   17.3002   13.2916   6302 
006303   13.26387   19.02960   0.03  123.4619  -43.8405   19.6582   12.2908   6303 
006304   15.91664   19.02960   0.03  126.9340  -43.7471   22.0137   11.3047   6304 
006305   18.56941   19.02960   0.04  130.3835  -43.5114   24.3682   10.3348   6305 
006306   21.22219   19.02960   0.05  133.7920  -43.1357   26.7231    9.3828   6306 
006307   23.87496   19.02960   0.04  137.1423  -42.6231   29.0796    8.4504   6307 
006308   26.52773   19.02960   0.04  140.4191  -41.9781   31.4389    7.5390   6308 
006309   29.18051   19.02960   0.06  143.6096  -41.2061   33.8020    6.6503   6309 
006310   31.83328   19.02960    0.1  146.7036  -40.3129   36.1700    5.7858   6310 
006311   34.48605   19.02960   0.13  149.6931  -39.3049   38.5438    4.9471   6311 
006312   37.13883   19.02960   0.13  152.5729  -38.1890   40.9242    4.1357   6312 
006313   39.79160   19.02960   0.07  155.3399  -36.9720   43.3118    3.3530   6313 
006314   42.44437   19.02960    0.1  157.9930  -35.6606   45.7073    2.6005   6314 
006315   45.09715   19.02960   0.16  160.5329  -34.2617   48.1111    1.8797   6315 
006316   47.74992   19.02960   0.11  162.9614  -32.7816   50.5236    1.1919   6316 
006317   50.40269   19.02960   0.09  165.2818  -31.2267   52.9450    0.5384   6317 
006318   53.05547   19.02960   0.13  167.4977  -29.6026   55.3755   -0.0794   6318 
006319   55.70824   19.02960   0.32  169.6138  -27.9150   57.8151   -0.6603   6319 
006320   58.36101   19.02960   0.28  171.6349  -26.1688   60.2638   -1.2031   6320 
006321   61.01378   19.02960   0.29  173.5661  -24.3690   62.7213   -1.7067   6321 
006322   63.66656   19.02960   0.48  175.4125  -22.5197   65.1873   -2.1700   6322 
006323   66.31933   19.02960    0.7  177.1794  -20.6251   67.6615   -2.5921   6323 
006324   68.97210   19.02960   0.35  178.8718  -18.6889   70.1433   -2.9719   6324 
006325   71.62488   19.02960   0.42  180.4948  -16.7143   72.6321   -3.3086   6325 
006326   74.27765   19.02960   0.32  182.0532  -14.7047   75.1272   -3.6016   6326 
006327   76.93042   19.02960   0.51  183.5515  -12.6627   77.6279   -3.8501   6327 
006328   79.58320   19.02960   0.41  184.9943  -10.5909   80.1334   -4.0536   6328 
