% ID         RA         Dec       Ebv      Gal Long  Gal Lat    Ecl Long  Ecl Lat   Entry
003339     15.71861  -12.95000    0.02     136.3370  -75.1904     9.2685  -18.0972   2989
003340     22.65582  -12.95000    0.02     159.0134  -72.5799    15.8462  -20.7893   2990
003341     29.59304  -12.95000    0.02     174.7348  -68.2841    22.5807  -23.3938   2991
003342     36.53025  -12.95000    0.02     185.3595  -63.1043    29.5020  -25.8720   2992
003343     43.46747  -12.95000    0.03     192.9247  -57.4674    36.6359  -28.1835   2993
003344     50.40468  -12.95000    0.04     198.6781  -51.5826    44.0009  -30.2866   2994
003345     57.34189  -12.95000    0.07     203.3256  -45.5582    51.6052  -32.1394   2995
003346     64.27911  -12.95000    0.05     207.2780  -39.4553    59.4436  -33.7010   2996
003347     71.21632  -12.95000    0.15     210.7878  -33.3119    67.4943  -34.9333   2997
003348     78.15353  -12.95000    0.14     214.0208  -27.1540    75.7185  -35.8038   2998
003349     85.09075  -12.95000    0.14     217.0934  -21.0020    84.0610  -36.2881   2999
003350     92.02796  -12.95000    0.19     220.0945  -14.8731    92.4548  -36.3720   3000
003351     98.96518  -12.95000    0.28     223.0971   -8.7839   100.8273  -36.0529   3001
003352    105.90239  -12.95000    0.52     226.1672   -2.7520   109.1081  -35.3404   3002
003353    112.82429  -12.95000    0.22     229.3617    3.1901   117.2189  -34.2576   3003
003354    119.73087  -12.95000    0.07     232.7466    9.0197   125.1150  -32.8362   3004
003355    126.63746  -12.95000    0.06     236.4023   14.7220   132.7861  -31.1096   3005
003356    133.54404  -12.95000    0.06     240.4136   20.2610   140.2204  -29.1175   3006
003357    140.45063  -12.95000    0.06     244.8789   25.5910   147.4207  -26.9009   3007
003358    147.35721  -12.95000    0.06     249.9132   30.6522   154.4012  -24.5012   3008
003359    154.26379  -12.95000    0.07     255.6458   35.3670   161.1846  -21.9589   3009
003360    161.17037  -12.95000    0.04     262.2111   39.6354   167.7990  -19.3129   3010
003361    168.07696  -12.95000    0.04     269.7255   43.3327   174.2756  -16.6006   3011
003362    174.98354  -12.95000    0.04     278.2422   46.3120   180.6466  -13.8574   3012
003363    181.89013  -12.95000    0.04     287.6889   48.4173   186.9442  -11.1175   3013
003364    188.79671  -12.95000    0.04     297.8128   49.5112   193.1994   -8.4139   3014
003365    195.70329  -12.95000    0.05     308.1872   49.5112   199.4412   -5.7787   3015
003366    202.60987  -12.95000    0.07     318.3111   48.4173   205.6959   -3.2430   3016
003367    209.51646  -12.95000    0.11     327.7578   46.3120   211.9866   -0.8376   3017
003368    216.42304  -12.95000    0.09     336.2745   43.3327   218.3324    1.4074   3018
003369    223.32963  -12.95000    0.08     343.7889   39.6354   224.7477    3.4629   3019
003370    230.23621  -12.95000    0.12     350.3542   35.3670   231.2420    5.3006   3020
003371    237.14279  -12.95000    0.14     356.0868   30.6522   237.8188    6.8942   3021
003372    244.04937  -12.95000    0.20       1.1211   25.5910   244.4758    8.2194   3022
003373    250.95596  -12.95000    0.33       5.5864   20.2610   251.2046    9.2553   3023
003374    257.86254  -12.95000    0.37       9.5977   14.7220   257.9912    9.9847   3024
003375    264.76913  -12.95000    0.29      13.2534    9.0197   264.8172   10.3952   3025
003376    271.67571  -12.95000    1.16      16.6383    3.1901   271.6608   10.4796   3026
003377    278.59760  -12.95000    0.74      19.8328   -2.7520   278.5138   10.2356   3027
003378    285.53482  -12.95000    0.24      22.9029   -8.7839   285.3533    9.6651   3028
003379    292.47204  -12.95000    0.16      25.9055  -14.8731   292.1434    8.7785   3029
003380    299.40925  -12.95000    0.16      28.9066  -21.0020   298.8675    7.5907   3030
003381    306.34647  -12.95000    0.04      31.9792  -27.1540   305.5142    6.1212   3031
003382    313.28368  -12.95000    0.05      35.2122  -33.3119   312.0780    4.3929   3032
003383    320.22090  -12.95000    0.10      38.7220  -39.4553   318.5597    2.4317   3033
003384    327.15810  -12.95000    0.05      42.6744  -45.5582   324.9659    0.2652   3034
003385    334.09532  -12.95000    0.05      47.3219  -51.5826   331.3088   -2.0774   3035
003386    341.03253  -12.95000    0.04      53.0753  -57.4674   337.6058   -4.5660   3036
003387    347.96975  -12.95000    0.04      60.6405  -63.1043   343.8783   -7.1697   3037
003388    354.90696  -12.95000    0.03      71.2652  -68.2841   350.1515   -9.8573   3038
003389      5.34230   -5.75000    0.04     104.8767  -67.3751     2.6090   -7.3985   3039
003390     12.25000   -5.75000    0.07     123.0000  -68.3500     8.9907  -10.1308   3040
003391     19.15770   -5.75000    0.05     141.1233  -67.3751    15.4476  -12.8149   3041
003392     26.06541   -5.75000    0.03     156.7421  -64.6755    22.0083  -15.4159   3042
003393     32.97311   -5.75000    0.02     169.0574  -60.7274    28.6991  -17.8978   3043
003394     39.88081   -5.75000    0.03     178.5356  -55.9667    35.5426  -20.2239   3044
003395     46.78852   -5.75000    0.06     185.9352  -50.6928    42.5559  -22.3569   3045
003396     53.69622   -5.75000    0.06     191.8891  -45.0923    49.7483  -24.2596   3046
003397     60.60392   -5.75000    0.09     196.8483  -39.2804    57.1196  -25.8960   3047
003398     67.51163   -5.75000    0.09     201.1224  -33.3303    64.6585  -27.2324   3048
003399     74.41933   -5.75000    0.14     204.9259  -27.2908    72.3412  -28.2392   3049
003400     81.32704   -5.75000    0.17     208.4127  -21.1961    80.1327  -28.8927   3050
003401     88.23474   -5.75000    0.25     211.6979  -15.0722    87.9883  -29.1770   3051
003402     95.14244   -5.75000    0.51     214.8734   -8.9403    95.8572  -29.0848   3052
003403    102.05015   -5.75000    0.92     218.0173   -2.8194   103.6875  -28.6185   3053
003404    108.97384   -5.75000    0.17     221.2096    3.2860   111.4487  -27.7874   3054
003405    115.91352   -5.75000    0.14     224.5233    9.3554   119.0994  -26.6092   3055
003406    122.85320   -5.75000    0.04     228.0302   15.3514   126.5915  -25.1125   3056
003407    129.79288   -5.75000    0.03     231.8206   21.2455   133.9072  -23.3296   3057
003408    136.73256   -5.75000    0.02     236.0029   27.0010   141.0410  -21.2961   3058
003409    143.67224   -5.75000    0.04     240.7111   32.5693   147.9977  -19.0492   3059
003410    150.61192   -5.75000    0.05     246.1121   37.8844   154.7911  -16.6268   3060
003411    157.55160   -5.75000    0.05     252.4098   42.8551   161.4417  -14.0665   3061
003412    164.49128   -5.75000    0.05     259.8383   47.3565   167.9744  -11.4051   3062
003413    171.43096   -5.75000    0.03     268.6245   51.2208   174.4175   -8.6786   3063
003414    178.37064   -5.75000    0.03     278.8963   54.2379   180.8005   -5.9220   3064
003415    185.31032   -5.75000    0.03     290.5271   56.1780   187.1535   -3.1696   3065
003416    192.25000   -5.75000    0.02     303.0000   56.8500   193.5061   -0.4553   3066
003417    199.18968   -5.75000    0.05     315.4729   56.1780   199.8864    2.1875   3067
003418    206.12936   -5.75000    0.03     327.1037   54.2379   206.3201    4.7253   3068
003419    213.06904   -5.75000    0.03     337.3755   51.2208   212.8297    7.1250   3069
003420    220.00872   -5.75000    0.06     346.1617   47.3565   219.4335    9.3535   3070
003421    226.94840   -5.75000    0.09     353.5902   42.8551   226.1447   11.3784   3071
003422    233.88808   -5.75000    0.11     359.8879   37.8844   232.9699   13.1684   3072
003423    240.82776   -5.75000    0.16       5.2889   32.5693   239.9085   14.6939   3073
003424    247.76744   -5.75000    0.28       9.9971   27.0010   246.9525   15.9281   3074
003425    254.70712   -5.75000    0.32      14.1794   21.2455   254.0859   16.8484   3075
003426    261.64680   -5.75000    0.65      17.9698   15.3514   261.2858   17.4370   3076
003427    268.58648   -5.75000    0.57      21.4767    9.3554   268.5238   17.6820   3077
003428    275.52616   -5.75000    1.01      24.7904    3.2860   275.7685   17.5787   3078
003429    282.44985   -5.75000    1.23      27.9827   -2.8194   282.9710   17.1305   3079
003430    289.35755   -5.75000    0.36      31.1266   -8.9403   290.1019   16.3486   3080
003431    296.26526   -5.75000    0.20      34.3021  -15.0722   297.1529   15.2477   3081
003432    303.17296   -5.75000    0.09      37.5873  -21.1961   304.1052   13.8483   3082
003433    310.08066   -5.75000    0.04      41.0741  -27.2908   310.9475   12.1753   3083
003434    316.98837   -5.75000    0.10      44.8776  -33.3303   317.6761   10.2566   3084
003435    323.89607   -5.75000    0.04      49.1517  -39.2804   324.2948    8.1225   3085
003436    330.80378   -5.75000    0.04      54.1109  -45.0923   330.8137    5.8048   3086
003437    337.71148   -5.75000    0.05      60.0648  -50.6928   337.2488    3.3357   3087
003438    344.61919   -5.75000    0.04      67.4644  -55.9667   343.6205    0.7479   3088
003439    351.52689   -5.75000    0.03      76.9426  -60.7274   349.9529   -1.9258   3089
003440    358.43459   -5.75000    0.03      89.2579  -64.6755   356.2729   -4.6523   3090
003441      1.92215    1.45000    0.02     102.3305  -59.4861     2.3401    0.5660   3091
003442      8.80739    1.45000    0.02     115.8962  -60.9604     8.6621   -2.1588   3092
003443     15.69261    1.45000    0.02     130.1038  -60.9604    15.0147   -4.8380   3093
003444     22.57784    1.45000    0.03     143.6695  -59.4861    21.4250   -7.4382   3094
003445     29.46307    1.45000    0.04     155.6375  -56.7341    27.9178   -9.9258   3095
003446     36.34831    1.45000    0.03     165.6942  -52.9904    34.5144  -12.2670   3096
003447     43.23354    1.45000    0.03     173.9906  -48.5253    41.2315  -14.4280   3097
003448     50.11877    1.45000    0.09     180.8536  -43.5501    48.0798  -16.3754   3098
003449     57.00400    1.45000    0.10     186.6146  -38.2156    55.0632  -18.0771   3099
003450     63.88923    1.45000    0.16     191.5503  -32.6269    62.1767  -19.5027   3100
003451     70.77447    1.45000    0.07     195.8764  -26.8570    69.4071  -20.6254   3101
003452     77.65969    1.45000    0.08     199.7583  -20.9578    76.7320  -21.4227   3102
003453     84.54493    1.45000    0.20     203.3239  -14.9673    84.1220  -21.8781   3103
003454     91.43015    1.45000    0.51     206.6756   -8.9147    91.5418  -21.9816   3104
003455     98.31538    1.45000    0.75     209.8988   -2.8233    98.9537  -21.7312   3105
003456    105.23846    1.45000    0.55     213.0872    3.3202   106.3610  -21.1280   3106
003457    112.19939    1.45000    0.15     216.3143    9.4967   113.7290  -20.1792   3107
003458    119.16031    1.45000    0.05     219.6406   15.6527   120.9894  -18.9071   3108
003459    126.12123    1.45000    0.04     223.1530   21.7658   128.1232  -17.3371   3109
003460    133.08216    1.45000    0.04     226.9560   27.8091   135.1207  -15.4987   3110
003461    140.04308    1.45000    0.03     231.1822   33.7475   141.9810  -13.4242   3111
003462    147.00400    1.45000    0.13     236.0070   39.5331   148.7115  -11.1475   3112
003463    153.96492    1.45000    0.03     241.6678   45.0969   155.3265   -8.7035   3113
003464    160.92585    1.45000    0.05     248.4870   50.3368   161.8458   -6.1270   3114
003465    167.88677    1.45000    0.05     256.8833   55.0988   168.2934   -3.4529   3115
003466    174.84769    1.45000    0.02     267.3293   59.1544   174.6960   -0.7159   3116
003467    181.80862    1.45000    0.03     280.1514   62.1875   181.0826    2.0497   3117
003468    188.76954    1.45000    0.02     295.0889   63.8365   187.4828    4.8095   3118
003469    195.73046    1.45000    0.02     310.9111   63.8365   193.9261    7.5288   3119
003470    202.69138    1.45000    0.02     325.8486   62.1875   200.4412   10.1728   3120
003471    209.65231    1.45000    0.04     338.6707   59.1544   207.0545   12.7060   3121
003472    216.61323    1.45000    0.04     349.1167   55.0988   213.7891   15.0925   3122
003473    223.57415    1.45000    0.05     357.5130   50.3368   220.6632   17.2963   3123
003474    230.53508    1.45000    0.06       4.3322   45.0969   227.6885   19.2814   3124
003475    237.49600    1.45000    0.10       9.9930   39.5331   234.8686   21.0128   3125
003476    244.45692    1.45000    0.08      14.8178   33.7475   242.1976   22.4577   3126
003477    251.41785    1.45000    0.13      19.0440   27.8091   249.6593   23.5867   3127
003478    258.37877    1.45000    0.28      22.8470   21.7658   257.2273   24.3755   3128
003479    265.33969    1.45000    0.32      26.3594   15.6527   264.8664   24.8063   3129
003480    272.30061    1.45000    0.48      29.6857    9.4967   272.5351   24.8690   3130
003481    279.26154    1.45000    1.76      32.9128    3.3202   280.1891   24.5623   3131
003482    286.18462    1.45000    0.45      36.1012   -2.8233   287.7445   23.8978   3132
003483    293.06984    1.45000    0.32      39.3244   -8.9147   295.1653   22.8964   3133
003484    299.95508    1.45000    0.12      42.6761  -14.9673   302.4644   21.5767   3134
003485    306.84031    1.45000    0.08      46.2417  -20.9578   309.6223   19.9658   3135
003486    313.72553    1.45000    0.08      50.1236  -26.8570   316.6298   18.0943   3136
003487    320.61077    1.45000    0.08      54.4497  -32.6269   323.4870   15.9953   3137
003488    327.49600    1.45000    0.08      59.3854  -38.2156   330.2023   13.7035   3138
003489    334.38123    1.45000    0.11      65.1464  -43.5501   336.7910   11.2536   3139
003490    341.26647    1.45000    0.07      72.0094  -48.5253   343.2736    8.6807   3140
003491    348.15170    1.45000    0.06      80.3058  -52.9904   349.6745    6.0192   3141
003492    355.03692    1.45000    0.07      90.3625  -56.7341   356.0205    3.3031   3142
003493      5.39056    8.65000    0.03     111.5933  -53.3427     8.3826    5.7993   3143
003494     12.25000    8.65000    0.06     123.0000  -53.9500    14.6347    3.1269   3144
003495     19.10944    8.65000    0.04     134.4067  -53.3427    20.9028    0.5298   3145
003496     25.96888    8.65000    0.06     145.1658  -51.5788    27.2113   -1.9605   3146
003497     32.82832    8.65000    0.10     154.8450  -48.8073    33.5815   -4.3129   3147
003498     39.68776    8.65000    0.14     163.2919  -45.2163    40.0307   -6.4966   3148
003499     46.54720    8.65000    0.38     170.5606  -40.9873    46.5712   -8.4815   3149
003500     53.40664    8.65000    0.21     176.8067  -36.2729    53.2097  -10.2387   3150
003501     60.26608    8.65000    0.21     182.2122  -31.1922    59.9464  -11.7410   3151
003502     67.12552    8.65000    0.13     186.9479  -25.8353    66.7750  -12.9640   3152
003503     73.98496    8.65000    0.27     191.1603  -20.2691    73.6823  -13.8867   3153
003504     80.84440    8.65000    0.46     194.9714  -14.5441    80.6493  -14.4926   3154
003505     87.70384    8.65000    0.28     198.4824   -8.6985    87.6524  -14.7706   3155
003506     94.56328    8.65000    0.55     201.7783   -2.7620    94.6646  -14.7154   3156
003507    101.48400    8.65000    0.44     204.9615    3.2951   101.7209  -14.3233   3157
003508    108.46600    8.65000    0.08     208.0996    9.4537   108.7938  -13.5926   3158
003509    115.44800    8.65000    0.03     211.2356   15.6411   115.7970  -12.5393   3159
003510    122.43000    8.65000    0.04     214.4460   21.8390   122.7129  -11.1826   3160
003511    129.41200    8.65000    0.03     217.8199   28.0277   129.5302   -9.5460   3161
003512    136.39400    8.65000    0.04     221.4693   34.1841   136.2450   -7.6567   3162
003513    143.37600    8.65000    0.03     225.5453   40.2784   142.8605   -5.5441   3163
003514    150.35800    8.65000    0.03     230.2639   46.2687   149.3865   -3.2393   3164
003515    157.34000    8.65000    0.04     235.9494   52.0909   155.8383   -0.7745   3165
003516    164.32200    8.65000    0.02     243.1038   57.6407   162.2364    1.8176   3166
003517    171.30400    8.65000    0.04     252.5035   62.7389   168.6049    4.5041   3167
003518    178.28600    8.65000    0.02     265.2392   67.0715   174.9712    7.2515   3168
003519    185.26800    8.65000    0.03     282.3019   70.1224   181.3648   10.0259   3169
003520    192.25000    8.65000    0.02     303.0000   71.2500   187.8168   12.7929   3170
003521    199.23200    8.65000    0.02     323.6981   70.1224   194.3586   15.5169   3171
003522    206.21400    8.65000    0.03     340.7608   67.0715   201.0210   18.1615   3172
003523    213.19600    8.65000    0.03     353.4965   62.7389   207.8330   20.6890   3173
003524    220.17800    8.65000    0.03       2.8962   57.6407   214.8197   23.0603   3174
003525    227.16000    8.65000    0.04      10.0506   52.0909   222.0001   25.2356   3175
003526    234.14200    8.65000    0.04      15.7361   46.2687   229.3851   27.1749   3176
003527    241.12400    8.65000    0.05      20.4547   40.2784   236.9743   28.8387   3177
003528    248.10600    8.65000    0.06      24.5307   34.1841   244.7543   30.1905   3178
003529    255.08800    8.65000    0.09      28.1801   28.0277   252.6973   31.1979   3179
003530    262.07000    8.65000    0.13      31.5540   21.8390   260.7615   31.8353   3180
003531    269.05200    8.65000    0.16      34.7644   15.6411   268.8938   32.0857   3181
003532    276.03400    8.65000    0.20      37.9004    9.4537   277.0345   31.9421   3182
003533    283.01600    8.65000    0.77      41.0385    3.2951   285.1228   31.4085   3183
003534    289.93672    8.65000    2.19      44.2217   -2.7620   293.0339   30.5089   3184
003535    296.79616    8.65000    0.24      47.5176   -8.6985   300.7271   29.2756   3185
003536    303.65560    8.65000    0.14      51.0286  -14.5441   308.2427   27.7312   3186
003537    310.51504    8.65000    0.09      54.8397  -20.2691   315.5637   25.9096   3187
003538    317.37448    8.65000    0.07      59.0521  -25.8353   322.6861   23.8473   3188
003539    324.23392    8.65000    0.05      63.7878  -31.1922   329.6167   21.5822   3189
003540    331.09336    8.65000    0.07      69.1933  -36.2729   336.3711   19.1523   3190
003541    337.95280    8.65000    0.10      75.4394  -40.9873   342.9713   16.5949   3191
003542    344.81224    8.65000    0.07      82.7081  -45.2163   349.4434   13.9463   3192
003543    351.67168    8.65000    0.10      91.1550  -48.8073   355.8162   11.2417   3193
003544    358.53112    8.65000    0.08     100.8342  -51.5788     2.1194    8.5150   3194
003545      5.13522   15.85000    0.07     113.0870  -46.2029    11.0806   12.4937   3195
003546     12.25000   15.85000    0.06     123.0000  -46.7500    17.4725    9.7525   3196
003547     19.36478   15.85000    0.03     132.9130  -46.2029    23.8536    7.1058   3197
003548     26.47957   15.85000    0.05     142.3965  -44.6011    30.2508    4.5866   3198
003549     33.59435   15.85000    0.10     151.1336  -42.0509    36.6870    2.2269   3199
003550     40.70913   15.85000    0.11     158.9684  -38.6942    43.1798    0.0578   3200
003551     47.82391   15.85000    0.18     165.8848  -34.6787    49.7416   -1.8909   3201
003552     54.93869   15.85000    0.29     171.9546  -30.1381    56.3788   -3.5910   3202
003553     62.05348   15.85000    0.38     177.2896  -25.1843    63.0918   -5.0168   3203
003554     69.16826   15.85000    0.37     182.0101  -19.9065    69.8743   -6.1457   3204
003555     76.28304   15.85000    0.29     186.2294  -14.3748    76.7145   -6.9589   3205
003556     83.39783   15.85000    0.47     190.0481   -8.6432    83.5957   -7.4426   3206
003557     90.51261   15.85000    0.56     193.5538   -2.7540    90.4975   -7.5884   3207
003558     97.57643   15.85000    0.55     196.8000    3.2161    97.3483   -7.3962   3208
003559    104.58928   15.85000    0.11     199.8583    9.2388   104.1267   -6.8767   3209
003560    111.60214   15.85000    0.10     202.8144   15.3358   110.8632   -6.0384   3210
003561    118.61500   15.85000    0.04     205.7302   21.4892   117.5421   -4.8952   3211
003562    125.62786   15.85000    0.04     208.6726   27.6827   124.1525   -3.4654   3212
003563    132.64072   15.85000    0.05     211.7215   33.9006   130.6892   -1.7709   3213
003564    139.65357   15.85000    0.03     214.9808   40.1258   137.1528    0.1633   3214
003565    146.66643   15.85000    0.03     218.5985   46.3375   143.5499    2.3102   3215
003566    153.67928   15.85000    0.05     222.8040   52.5070   149.8924    4.6412   3216
003567    160.69214   15.85000    0.03     227.9841   58.5884   156.1975    7.1265   3217
003568    167.70500   15.85000    0.02     234.8475   64.4984   162.4872    9.7354   3218
003569    174.71786   15.85000    0.03     244.7975   70.0646   168.7871   12.4364   3219
003570    181.73072   15.85000    0.04     260.6664   74.8833   175.1265   15.1970   3220
003571    188.74357   15.85000    0.05     286.5603   78.0011   181.5378   17.9840   3221
003572    195.75643   15.85000    0.03     319.4397   78.0011   188.0552   20.7623   3222
003573    202.76928   15.85000    0.03     345.3336   74.8833   194.7145   23.4955   3223
003574    209.78214   15.85000    0.02       1.2025   70.0646   201.5514   26.1452   3224
003575    216.79500   15.85000    0.03      11.1525   64.4984   208.5996   28.6707   3225
003576    223.80786   15.85000    0.03      18.0159   58.5884   215.8889   31.0290   3226
003577    230.82072   15.85000    0.04      23.1960   52.5070   223.4410   33.1755   3227
003578    237.83357   15.85000    0.05      27.4015   46.3375   231.2663   35.0647   3228
003579    244.84643   15.85000    0.05      31.0192   40.1258   239.3591   36.6518   3229
003580    251.85928   15.85000    0.07      34.2785   33.9006   247.6944   37.8950   3230
003581    258.87214   15.85000    0.11      37.3274   27.6827   256.2261   38.7587   3231
003582    265.88500   15.85000    0.11      40.2698   21.4892   264.8883   39.2163   3232
003583    272.89786   15.85000    0.14      43.1856   15.3358   273.6008   39.2531   3233
003584    279.91071   15.85000    0.33      46.1417    9.2388   282.2778   38.8678   3234
003585    286.92357   15.85000    1.22      49.2000    3.2161   290.8373   38.0730   3235
003586    293.98739   15.85000    0.39      52.4462   -2.7540   299.2706   36.8834   3236
003587    301.10218   15.85000    0.18      55.9519   -8.6432   307.5224   35.3261   3237
003588    308.21696   15.85000    0.09      59.7706  -14.3748   315.5014   33.4510   3238
003589    315.33174   15.85000    0.09      63.9899  -19.9065   323.1990   31.3046   3239
003590    322.44652   15.85000    0.08      68.7104  -25.1843   330.6241   28.9346   3240
003591    329.56130   15.85000    0.07      74.0454  -30.1381   337.7982   26.3876   3241
003592    336.67609   15.85000    0.08      80.1152  -34.6787   344.7517   23.7087   3242
003593    343.79087   15.85000    0.04      87.0316  -38.6942   351.5196   20.9405   3243
003594    350.90565   15.85000    0.05      94.8664  -42.0509   358.1390   18.1234   3244
003595    358.02044   15.85000    0.04     103.6035  -44.6011     4.6474   15.2957   3245
003596      4.86229   23.05000    0.07     114.2369  -39.0479    13.9238   19.1596   3246
003597     12.25000   23.05000    0.03     123.0000  -39.5500    20.4256   16.3536   3247
003598     19.63772   23.05000    0.05     131.7631  -39.0479    26.8891   13.6634   3248
003599     27.02543   23.05000    0.09     140.2220  -37.5705    33.3448   11.1227   3249
003600     34.41315   23.05000    0.11     148.1374  -35.1971    39.8175    8.7641   3250
003601     41.80085   23.05000    0.16     155.3682  -32.0381    46.3261    6.6185   3251
003602     49.18857   23.05000    0.19     161.8691  -28.2147    52.8837    4.7149   3252
003603     56.57628   23.05000    0.20     167.6641  -23.8428    59.4970    3.0804   3253
003604     63.96400   23.05000    0.40     172.8175  -19.0249    66.1666    1.7392   3254
003605     71.35171   23.05000    1.05     177.4104  -13.8467    72.8873    0.7117   3255
003606     78.73943   23.05000    0.36     181.5263   -8.3782    79.6488    0.0144   3256
003607     86.12715   23.05000    0.72     185.2437   -2.6754    86.4367   -0.3414   3257
003608     93.47918   23.05000    0.47     188.6179    3.1882    93.2012   -0.3506   3258
003609    100.79554   23.05000    0.13     191.7153    9.1749    99.9245   -0.0181   3259
003610    108.11189   23.05000    0.08     194.6076   15.2849   106.6230    0.6498   3260
003611    115.42825   23.05000    0.04     197.3454   21.4956   113.2824    1.6426   3261
003612    122.74461   23.05000    0.05     199.9774   27.7885   119.8922    2.9446   3262
003613    130.06096   23.05000    0.03     202.5545   34.1478   126.4471    4.5362   3263
003614    137.37732   23.05000    0.04     205.1355   40.5601   132.9470    6.3942   3264
003615    144.69368   23.05000    0.02     207.7970   47.0127   139.3979    8.4928   3265
003616    152.01004   23.05000    0.04     210.6528   53.4934   145.8116   10.8038   3266
003617    159.32639   23.05000    0.03     213.8981   59.9875   152.2058   13.2973   3267
003618    166.64275   23.05000    0.01     217.9231   66.4739   158.6041   15.9422   3268
003619    173.95911   23.05000    0.03     223.6784   72.9099   165.0350   18.7056   3269
003620    181.27546   23.05000    0.03     234.2452   79.1670   171.5325   21.5537   3270
003621    188.59182   23.05000    0.02     264.9410   84.5351   178.1354   24.4505   3271
003622    195.90818   23.05000    0.02     341.0590   84.5351   184.8867   27.3581   3272
003623    203.22454   23.05000    0.01      11.7548   79.1670   191.8333   30.2358   3273
003624    210.54089   23.05000    0.02      22.3216   72.9099   199.0242   33.0397   3274
003625    217.85725   23.05000    0.03      28.0769   66.4739   206.5086   35.7218   3275
003626    225.17361   23.05000    0.04      32.1019   59.9875   214.3317   38.2303   3276
003627    232.48997   23.05000    0.05      35.3472   53.4934   222.5296   40.5092   3277
003628    239.80632   23.05000    0.07      38.2030   47.0127   231.1211   42.4998   3278
003629    247.12268   23.05000    0.06      40.8645   40.5601   240.0994   44.1432   3279
003630    254.43903   23.05000    0.05      43.4455   34.1478   249.4236   45.3840   3280
003631    261.75539   23.05000    0.09      46.0226   27.7885   259.0148   46.1754   3281
003632    269.07175   23.05000    0.07      48.6546   21.4956   268.7594   46.4853   3282
003633    276.38811   23.05000    0.17      51.3924   15.2849   278.5220   46.3005   3283
003634    283.70447   23.05000    0.51      54.2847    9.1749   288.1640   45.6289   3284
003635    291.02082   23.05000    3.88      57.3821    3.1882   297.5649   44.4982   3285
003636    298.37285   23.05000    0.37      60.7563   -2.6754   306.6797   42.9435   3286
003637    305.76057   23.05000    0.11      64.4737   -8.3782   315.4521   41.0136   3287
003638    313.14828   23.05000    0.16      68.5896  -13.8467   323.8221   38.7754   3288
003639    320.53600   23.05000    0.07      73.1825  -19.0249   331.8038   36.2895   3289
003640    327.92372   23.05000    0.09      78.3359  -23.8428   339.4311   33.6143   3290
003641    335.31143   23.05000    0.04      84.1309  -28.2147   346.7489   30.8043   3291
003642    342.69914   23.05000    0.05      90.6318  -32.0381   353.8075   27.9095   3292
003643    350.08685   23.05000    0.06      97.8626  -35.1971     0.6576   24.9760   3293
003644    357.47457   23.05000    0.08     105.7780  -37.5705     7.3480   22.0462   3294
003645      4.59031   30.25000    0.06     115.2065  -31.8871    17.0343   25.7665   3295
003646     12.25000   30.25000    0.06     123.0000  -32.3500    23.5854   22.9107   3296
003647     19.90968   30.25000    0.05     130.7935  -31.8871    30.0718   20.1934   3297
003648     27.56937   30.25000    0.05     138.3628  -30.5200    36.5279   17.6482   3298
003649     35.22905   30.25000    0.08     145.5227  -28.3094    42.9811   15.3070   3299
003650     42.88873   30.25000    0.18     152.1506  -25.3423    49.4518   13.1998   3300
003651     50.54842   30.25000    0.32     158.1890  -21.7182    55.9538   11.3544   3301
003652     58.20811   30.25000    0.28     163.6335  -17.5368    62.4945    9.7961   3302
003653     65.86779   30.25000    0.34     168.5150  -12.8900    69.0754    8.5470   3303
003654     73.52748   30.25000    0.52     172.8828   -7.8583    75.6922    7.6252   3304
003655     81.18716   30.25000    0.86     176.7936   -2.5098    82.3366    7.0448   3305
003656     88.84675   30.25000    0.37     180.3028    3.0990    88.9967    6.8147   3306
003657     96.50625   30.25000    0.18     183.4615    8.9216    95.6588    6.9384   3307
003658    104.16575   30.25000    0.10     186.3134   14.9203   102.3092    7.4140   3308
003659    111.82525   30.25000    0.05     188.8943   21.0639   108.9353    8.2342   3309
003660    119.48475   30.25000    0.05     191.2313   27.3269   115.5274    9.3864   3310
003661    127.14425   30.25000    0.04     193.3417   33.6880   122.0802   10.8537   3311
003662    134.80375   30.25000    0.02     195.2303   40.1291   128.5932   12.6151   3312
003663    142.46325   30.25000    0.02     196.8846   46.6347   135.0720   14.6462   3313
003664    150.12275   30.25000    0.02     198.2622   53.1906   141.5285   16.9199   3314
003665    157.78225   30.25000    0.02     199.2630   59.7830   147.9810   19.4068   3315
003666    165.44175   30.25000    0.02     199.6510   66.3960   154.4548   22.0757   3316
003667    173.10125   30.25000    0.02     198.7968   73.0048   160.9822   24.8933   3317
003668    180.76075   30.25000    0.02     194.4653   79.5443   167.6027   27.8246   3318
003669    188.42025   30.25000    0.01     171.7444   85.5983   174.3637   30.8318   3319
003670    196.07975   30.25000    0.01      74.2556   85.5983   181.3201   33.8745   3320
003671    203.73925   30.25000    0.02      51.5347   79.5443   188.5351   36.9082   3321
003672    211.39875   30.25000    0.01      47.2032   73.0048   196.0786   39.8831   3322
003673    219.05825   30.25000    0.02      46.3490   66.3960   204.0256   42.7436   3323
003674    226.71775   30.25000    0.02      46.7370   59.7830   212.4504   45.4264   3324
003675    234.37725   30.25000    0.02      47.7378   53.1906   221.4178   47.8608   3325
003676    242.03675   30.25000    0.02      49.1154   46.6347   230.9680   49.9693   3326
003677    249.69625   30.25000    0.03      50.7697   40.1291   241.0967   51.6715   3327
